0,0,0,Infinity,0,0,0,0
0.0002,0.0131,1.25,Infinity,0,0.0105,0.0002,0
0.0005,0.0308,1.8009,Infinity,0,0.0203,0.0005,0
0.001,0.0505,2.0008,Infinity,0,0.0302,0.001,0
0.0017,0.0705,1.9665,621.2383,0,0.0403,0.0017,0
0.0026,0.0904,2.0423,Infinity,0,0.0501,0.0026,0
0.0037,0.1101,1.975,Infinity,0,0.0601,0.0037,0
0.005,0.1301,2.0054,Infinity,0,0.07,0.005,0
0.0065,0.1501,1.9864,620.289,0,0.0801,0.0065,0
0.0082,0.1702,2.0062,Infinity,0,0.0901,0.0082,0
0.0101,0.1902,2.0045,Infinity,0,0.1001,0.0101,0
0.0122,0.2101,2.0034,Infinity,0,0.11,0.0122,0
0.0145,0.2301,1.9912,Infinity,-0.0001,0.1201,0.0145,0
0.017,0.2501,2.0039,Infinity,-0.0001,0.1301,0.017,0
0.0197,0.2701,2.0032,Infinity,-0.0001,0.14,0.0197,0
0.0226,0.2901,1.9935,Infinity,-0.0001,0.15,0.0226,0
0.0257,0.3101,2.0034,616.5008,-0.0001,0.16,0.0257,0
0.029,0.3301,1.9949,Infinity,-0.0002,0.1701,0.029,0
0.0325,0.3501,2.0111,Infinity,-0.0002,0.18,0.0325,0
0.0362,0.3701,1.9879,614.4371,-0.0002,0.1901,0.0362,0
0.0401,0.3901,2.0103,Infinity,-0.0003,0.2,0.0401,0
0.0442,0.41,1.9959,Infinity,-0.0003,0.21,0.0442,0
0.0485,0.43,1.9966,612.0343,-0.0004,0.22,0.0485,0
0.053,0.4501,2.0031,Infinity,-0.0005,0.23,0.053,0
0.0577,0.4701,1.9971,610.2405,-0.0006,0.24,0.0577,0
0.0626,0.4901,2.003,Infinity,-0.0007,0.25,0.0626,0
0.0677,0.51,2.0028,608.3036,-0.0008,0.26,0.0677,0
0.073,0.53,1.9926,607.2737,-0.0009,0.27,0.073,0
0.0785,0.55,2.008,Infinity,-0.001,0.28,0.0785,0
0.0842,0.57,1.9933,Infinity,-0.0011,0.29,0.0842,0
0.0901,0.59,2.0031,Infinity,-0.0013,0.3,0.0901,0
0.0962,0.61,1.9986,Infinity,-0.0015,0.31,0.0962,0
0.1025,0.63,2.003,Infinity,-0.0017,0.32,0.1025,0
0.109,0.65,1.9947,Infinity,-0.0019,0.33,0.109,0
0.1157,0.6701,2.0032,Infinity,-0.0021,0.34,0.1157,0
0.1226,0.69,2.0031,597.7748,-0.0024,0.35,0.1226,0
0.1297,0.71,1.9955,Infinity,-0.0027,0.36,0.1297,0
0.137,0.73,1.9996,Infinity,-0.003,0.37,0.137,0
0.1445,0.75,2.0033,593.6337,-0.0033,0.38,0.1445,0
0.1522,0.77,1.9997,592.1886,-0.0037,0.39,0.1522,0
0.1601,0.79,1.9965,Infinity,-0.004,0.4,0.1601,0
0.1682,0.81,2.0034,Infinity,-0.0045,0.41,0.1682,0
0.1765,0.83,1.9969,Infinity,-0.0049,0.42,0.1765,0
0.185,0.85,2.0035,586.0727,-0.0054,0.43,0.185,0
0.1937,0.87,1.9973,584.4628,-0.0059,0.44,0.1937,0
0.2026,0.89,2.0006,582.8227,-0.0065,0.45,0.2026,0
0.2117,0.9101,2.0006,581.1531,-0.0071,0.46,0.2117,0
0.221,0.93,2.0007,579.4547,-0.0078,0.47,0.221,0
0.2305,0.95,1.9981,577.7232,-0.0085,0.48,0.2305,0
0.2402,0.97,2.0037,575.9689,-0.0092,0.49,0.2402,0
0.2501,0.99,1.9957,574.1783,-0.01,0.5,0.2501,0
0.2602,1.01,2.0012,572.3617,-0.0109,0.51,0.2602,0
0.2705,1.03,2.0013,570.5196,-0.0118,0.52,0.2705,0
0.281,1.05,1.9989,Infinity,-0.0128,0.53,0.281,0
0.2917,1.07,2.0015,566.7531,-0.0138,0.54,0.2917,0
0.3026,1.09,1.9968,564.8256,-0.0149,0.55,0.3026,0
0.3137,1.11,2.004,562.8805,-0.0161,0.56,0.3137,0
0.325,1.13,1.9971,560.9047,-0.0173,0.57,0.325,0
0.3365,1.15,1.9996,558.9039,-0.0187,0.58,0.3365,0
0.3482,1.17,2.0019,393.8615,-0.0201,0.59,0.3482,0
0.3601,1.19,1.9998,392.4162,-0.0216,0.6,0.3601,0
0.3722,1.21,2,552.773,-0.0231,0.61,0.3722,-0.0001
0.3845,1.23,1.998,550.6807,-0.0248,0.62,0.3845,-0.0001
0.397,1.25,2.0023,316.8418,-0.0265,0.63,0.397,-0.0001
0.4097,1.27,1.9983,386.4769,-0.0284,0.64,0.4097,-0.0001
0.4226,1.29,2.0005,314.3689,-0.0304,0.65,0.4226,-0.0001
0.4357,1.31,2.0006,313.1169,-0.0324,0.66,0.4357,-0.0001
0.449,1.33,2.0007,311.8554,-0.0346,0.67,0.449,-0.0001
0.4625,1.35,1.9989,310.5825,-0.0369,0.68,0.4625,-0.0001
0.4762,1.37,2.0009,309.3012,-0.0393,0.69,0.4762,-0.0001
0.4901,1.39,1.9992,308.0099,-0.0419,0.7,0.4901,-0.0001
0.5042,1.41,1.9993,265.657,-0.0446,0.71,0.5042,-0.0001
0.5185,1.43,2.0012,305.4019,-0.0474,0.72,0.5185,-0.0001
0.533,1.45,1.9996,304.0867,-0.0503,0.73,0.533,-0.0002
0.5477,1.47,1.9997,262.2405,-0.0535,0.74,0.5477,-0.0002
0.5626,1.49,2.0015,261.0912,-0.0567,0.75,0.5626,-0.0002
0.5777,1.51,1.9983,259.9348,-0.0602,0.76,0.5777,-0.0002
0.593,1.53,2.0001,231.4852,-0.0638,0.77,0.593,-0.0002
0.6085,1.55,2.0002,230.4433,-0.0675,0.78,0.6085,-0.0002
0.6242,1.57,2.0003,209.4367,-0.0715,0.79,0.6242,-0.0003
0.6401,1.59,2.0004,208.4809,-0.0756,0.8,0.6401,-0.0003
0.6562,1.61,2.0004,207.5234,-0.08,0.81,0.6562,-0.0003
0.6725,1.63,1.9991,191.2622,-0.0845,0.82,0.6725,-0.0003
0.689,1.65,2.0007,190.373,-0.0893,0.83,0.689,-0.0003
0.7057,1.67,1.9993,189.4825,-0.0942,0.84,0.7057,-0.0004
0.7226,1.69,1.9994,188.5914,-0.0994,0.85,0.7226,-0.0004
0.7397,1.71,2.0009,165.5716,-0.1049,0.86,0.7397,-0.0004
0.757,1.73,1.9996,164.7871,-0.1106,0.87,0.757,-0.0005
0.7745,1.75,2.0011,164.0046,-0.1165,0.88,0.7745,-0.0005
0.7922,1.77,1.9985,163.2224,-0.1227,0.89,0.7922,-0.0005
0.8101,1.79,2.0012,154.1221,-0.1291,0.9,0.8101,-0.0006
0.8282,1.81,1.9987,146.2597,-0.1359,0.91,0.8282,-0.0006
0.8465,1.83,2.0014,145.5598,-0.1429,0.92,0.8465,-0.0007
0.865,1.85,1.9989,144.8621,-0.1502,0.93,0.865,-0.0007
0.8837,1.87,2.0003,132.6388,-0.1579,0.94,0.8837,-0.0008
0.9026,1.89,2.0003,132.0043,-0.1658,0.95,0.9026,-0.0008
0.9217,1.91,2.0004,131.374,-0.1741,0.96,0.9217,-0.0009
0.941,1.93,1.9993,126.0023,-0.1827,0.97,0.941,-0.0009
0.9605,1.95,2.0005,121.1616,-0.1917,0.98,0.9605,-0.001
0.9802,1.97,1.9994,116.7682,-0.201,0.99,0.9802,-0.0011
1.0001,1.99,2.0006,112.7572,-0.2107,1,1.0001,-0.0012
1.0202,2.01,1.9995,112.2292,-0.2207,1.01,1.0202,-0.0012
1.0405,2.03,1.9996,105.6799,-0.2312,1.02,1.0405,-0.0013
1.061,2.05,2.0008,105.1921,-0.2421,1.03,1.061,-0.0014
1.0817,2.07,1.9997,99.6139,-0.2533,1.04,1.0817,-0.0015
1.1026,2.09,2.0008,101.6044,-0.265,1.05,1.1026,-0.0016
1.1237,2.11,1.9987,98.7179,-0.2771,1.06,1.1237,-0.0017
1.145,2.13,2.0009,93.9234,-0.2897,1.07,1.145,-0.0018
1.1665,2.15,1.9988,91.5497,-0.3028,1.08,1.1665,-0.0019
1.1882,2.17,2.0009,89.3196,-0.3163,1.09,1.1882,-0.002
1.2101,2.19,1.9999,88.941,-0.3302,1.1,1.2101,-0.0022
1.2322,2.21,2.0009,85.2384,-0.3447,1.11,1.2322,-0.0023
1.2544,2.2216,1.1568,83.3671,-0.3596,1.12,1.2544,-0.0024
1.2764,2.204,-1.7533,81.6011,-0.3749,1.13,1.2764,-0.0026
1.2983,2.184,-2.0004,79.9325,-0.3904,1.14,1.2983,-0.0027
1.3199,2.164,-2.0003,78.3536,-0.4062,1.15,1.3199,-0.0029
1.3413,2.144,-1.9991,76.8573,-0.4221,1.16,1.3413,-0.003
1.3626,2.124,-2.001,75.4379,-0.4382,1.17,1.3626,-0.0032
1.3836,2.104,-1.9988,73.0277,-0.4545,1.18,1.3836,-0.0034
1.4045,2.084,-2.0007,71.7936,-0.471,1.19,1.4045,-0.0035
1.4251,2.064,-1.9996,70.6177,-0.4876,1.2,1.4251,-0.0037
1.4455,2.044,-2.0005,69.4966,-0.5044,1.21,1.4455,-0.0039
1.4658,2.024,-2.0004,68.4268,-0.5213,1.22,1.4658,-0.0041
1.4858,2.004,-1.9992,66.5814,-0.5384,1.23,1.4858,-0.0043
1.5057,1.984,-2.0001,65.6361,-0.5555,1.24,1.5057,-0.0045
1.5253,1.964,-2,64.7315,-0.5728,1.25,1.5253,-0.0047
1.5447,1.944,-1.9999,63.865,-0.5901,1.26,1.5447,-0.0049
1.564,1.924,-2.0009,63.0349,-0.6076,1.27,1.564,-0.0051
1.583,1.904,-1.9985,61.5762,-0.625,1.28,1.583,-0.0053
1.6019,1.884,-2.0006,61.475,-0.6426,1.29,1.6019,-0.0055
1.6205,1.864,-2.0006,60.1219,-0.6602,1.3,1.6205,-0.0057
1.6389,1.844,-1.9993,60.0379,-0.6778,1.31,1.6389,-0.0059
1.6572,1.824,-2.0004,58.7794,-0.6955,1.32,1.6572,-0.0061
1.6752,1.804,-2.0003,58.7111,-0.7131,1.33,1.6752,-0.0064
1.6931,1.784,-1.999,57.5377,-0.7308,1.34,1.693,-0.0066
1.7107,1.764,-2.0001,56.9515,-0.7484,1.35,1.7107,-0.0068
1.7281,1.744,-2.0012,56.3871,-0.7661,1.36,1.7281,-0.007
1.7454,1.724,-1.9987,56.346,-0.7837,1.37,1.7454,-0.0073
1.7624,1.704,-1.9998,55.3191,-0.8013,1.38,1.7624,-0.0075
1.7793,1.684,-2.001,55.2899,-0.8188,1.39,1.7792,-0.0078
1.7959,1.664,-1.9997,54.79,-0.8362,1.4,1.7959,-0.008
1.8124,1.644,-1.9996,54.3076,-0.8536,1.41,1.8123,-0.0082
1.8286,1.624,-2.0008,54.294,-0.8709,1.42,1.8286,-0.0085
1.8446,1.604,-1.9995,53.3925,-0.8882,1.43,1.8446,-0.0087
1.8605,1.584,-1.9994,53.3881,-0.9053,1.44,1.8604,-0.009
1.8761,1.564,-2.0007,52.9581,-0.9223,1.45,1.8761,-0.0092
1.8916,1.544,-1.9993,52.5424,-0.9393,1.46,1.8915,-0.0095
1.9068,1.524,-2.0006,52.1404,-0.9561,1.47,1.9068,-0.0098
1.9218,1.504,-2.0006,52.1519,-0.9728,1.48,1.9218,-0.01
1.9367,1.484,-1.9991,51.375,-0.9893,1.49,1.9366,-0.0103
1.9513,1.464,-2.0005,51.7848,-1.0057,1.5,1.9513,-0.0105
1.9658,1.444,-1.999,51.0317,-1.022,1.51,1.9657,-0.0108
1.98,1.424,-2.0004,51.0561,-1.0381,1.52,1.9799,-0.011
1.994,1.404,-2.0004,51.0833,-1.0541,1.53,1.994,-0.0113
2.0079,1.384,-2.0004,50.7382,-1.0699,1.54,2.0078,-0.0116
2.0215,1.364,-1.9988,50.4035,-1.0855,1.55,2.0215,-0.0118
2.035,1.344,-2.0003,50.4381,-1.101,1.56,2.0349,-0.0121
2.0482,1.324,-2.0003,50.1153,-1.1163,1.57,2.0481,-0.0123
2.0612,1.304,-2.0004,49.8017,-1.1314,1.58,2.0612,-0.0126
2.0741,1.284,-1.9987,50.195,-1.1463,1.59,2.074,-0.0128
2.0867,1.264,-2.002,49.8848,-1.161,1.6,2.0866,-0.0131
2.0992,1.244,-1.9987,49.5832,-1.1755,1.61,2.0991,-0.0134
2.1114,1.224,-2.0003,49.6288,-1.1898,1.62,2.1113,-0.0136
2.1234,1.204,-1.9986,49.3366,-1.204,1.63,2.1234,-0.0139
2.1353,1.184,-2.0021,49.3847,-1.2179,1.64,2.1352,-0.0141
2.1469,1.164,-1.9986,49.4343,-1.2316,1.65,2.1468,-0.0144
2.1584,1.144,-2.0004,49.485,-1.2451,1.66,2.1583,-0.0146
2.1696,1.124,-2.0004,49.2029,-1.2584,1.67,2.1695,-0.0149
2.1806,1.104,-2.0004,48.9277,-1.2715,1.68,2.1805,-0.0151
2.1915,1.084,-1.9985,48.9807,-1.2843,1.69,2.1914,-0.0153
2.2021,1.064,-2.0004,49.0343,-1.2969,1.7,2.202,-0.0156
2.2126,1.044,-2.0005,49.0886,-1.3093,1.71,2.2125,-0.0158
2.2228,1.024,-2.0005,48.821,-1.3215,1.72,2.2227,-0.0161
2.2329,1.004,-1.9985,48.8759,-1.3335,1.73,2.2327,-0.0163
2.2427,0.984,-2.0028,48.6143,-1.3452,1.74,2.2426,-0.0165
2.2523,0.964,-1.9963,48.6696,-1.3567,1.75,2.2522,-0.0168
2.2618,0.944,-2.0029,48.7249,-1.3679,1.76,2.2616,-0.017
2.271,0.924,-1.9985,48.7804,-1.379,1.77,2.2709,-0.0172
2.28,0.904,-2.0008,48.8359,-1.3898,1.78,2.2799,-0.0174
2.2889,0.8893,-1.4704,0.3959,0.1835,1.79,2.2888,-0.0174
2.2978,0.8906,0.1318,0.3977,4.9912,1.8,2.2977,-0.0166
2.3068,0.8939,0.3215,0.4017,9.8265,1.81,2.3065,-0.0151
2.3158,0.8995,0.5673,0.4078,14.509,1.82,2.3152,-0.0128
2.3248,0.9076,0.809,0.4163,18.9747,1.83,2.3238,-0.0099
2.334,0.9181,1.0466,0.427,23.1847,1.84,2.3322,-0.0063
2.3433,0.9309,1.2808,0.44,27.1129,1.85,2.3405,-0.002
2.3528,0.946,1.5094,0.4553,30.7478,1.86,2.3486,0.0028
2.3624,0.9633,1.7295,0.473,34.0983,1.87,2.3566,0.0082
2.3723,0.9826,1.9313,0.4932,37.1817,1.88,2.3644,0.0141
2.3823,1.0026,2.0002,0.5158,40.0122,1.89,2.3721,0.0206
2.3925,1.0226,2.0002,0.541,42.6065,1.9,2.3796,0.0275
2.4029,1.0426,2.0016,0.5687,44.983,1.91,2.387,0.0349
2.4136,1.0626,1.9972,0.5989,47.1646,1.92,2.3942,0.0427
2.4244,1.0826,2.0021,0.6317,49.1696,1.93,2.4013,0.0509
2.4354,1.1026,1.9996,0.6669,51.0135,1.94,2.4082,0.0594
2.4466,1.1226,2.0001,0.7047,52.7147,1.95,2.415,0.0684
2.4581,1.1426,1.9992,0.745,54.2884,1.96,2.4217,0.0776
2.4697,1.1626,1.9999,0.7878,55.7481,1.97,2.4283,0.0873
2.4815,1.1826,2.0021,0.833,57.1034,1.98,2.4347,0.0972
2.4935,1.2026,1.998,0.8807,58.3665,1.99,2.441,0.1074
2.5058,1.2226,2.0003,0.9308,59.5476,2,2.4472,0.1179
2.5182,1.2426,1.9993,0.9833,60.6542,2.01,2.4533,0.1288
2.5308,1.2626,2.0015,1.0381,61.6929,2.02,2.4593,0.1399
2.5436,1.2826,1.9988,1.0952,62.6704,2.03,2.4652,0.1513
2.5567,1.3026,2.001,1.1545,63.5927,2.04,2.4709,0.1629
2.5699,1.3226,1.9982,1.2161,64.4651,2.05,2.4766,0.1749
2.5833,1.3426,2.0004,1.2797,65.2924,2.06,2.4823,0.1871
2.597,1.3626,2.0009,1.3454,66.0774,2.07,2.4878,0.1995
2.6108,1.3826,1.9996,1.413,66.8241,2.08,2.4932,0.2123
2.6248,1.4026,2,1.4826,67.536,2.09,2.4986,0.2252
2.639,1.4226,2.0005,1.5539,68.2157,2.1,2.5039,0.2384
2.6535,1.4426,1.9991,1.627,68.8661,2.11,2.5091,0.2519
2.6681,1.4626,1.9995,1.7018,69.4899,2.12,2.5142,0.2656
2.6829,1.4826,1.9999,1.7781,70.0889,2.13,2.5192,0.2795
2.6979,1.5026,2.0019,1.8556,70.6643,2.14,2.5242,0.2937
2.7132,1.5226,1.9971,1.9347,71.2186,2.15,2.5291,0.3081
2.7286,1.5426,2.0025,2.0148,71.7534,2.16,2.5339,0.3228
2.7442,1.5626,1.9977,2.096,72.2698,2.17,2.5387,0.3377
2.76,1.5826,2.0014,2.1781,72.7696,2.18,2.5434,0.3528
2.7761,1.6026,1.9999,2.2609,73.2533,2.19,2.548,0.3681
2.7923,1.6226,2.0002,2.3444,73.7224,2.2,2.5526,0.3837
2.8087,1.6426,1.9987,2.4284,74.1782,2.21,2.557,0.3995
2.8253,1.6626,2.0007,2.5127,74.6215,2.22,2.5614,0.4155
2.8422,1.6826,1.9992,2.5971,75.0532,2.23,2.5658,0.4318
2.8592,1.7026,2.0012,2.6814,75.4739,2.24,2.57,0.4482
2.8764,1.7226,1.998,2.7658,75.8846,2.25,2.5743,0.465
2.8938,1.7426,2.0016,2.8495,76.2861,2.26,2.5784,0.4819
2.9115,1.7626,1.9984,2.9329,76.6788,2.27,2.5824,0.499
2.9293,1.7826,2.0021,3.0154,77.0633,2.28,2.5864,0.5164
2.9473,1.8026,1.9989,3.0969,77.4402,2.29,2.5904,0.534
2.9655,1.8226,1.9991,3.1775,77.8106,2.3,2.5942,0.5518
2.984,1.8426,2.001,3.2566,78.1746,2.31,2.598,0.5698
3.0026,1.8626,1.9995,3.3342,78.5326,2.32,2.6017,0.5881
3.0214,1.8826,1.9997,3.4101,78.8853,2.33,2.6053,0.6066
3.0405,1.9026,1.9999,3.4841,79.2332,2.34,2.6089,0.6253
3.0597,1.9226,2.0001,3.5559,79.5766,2.35,2.6123,0.6442
3.0791,1.9426,2.0003,3.6253,79.9159,2.36,2.6157,0.6633
